id,title,birth_date,death_date,bio
17850,Joseph Mougin,1876,1961,
77251,Germain Frères,,,
11087,Will Harvey,1943,,
25472,Moshe Tamir,1924,,
41699,François Marius Granet,1775,1849,
34799,Betty Hahn,1940,,
50572,Chester Michalik,1935,,
28240,Stephen J. Weitz,1953,,
111128,Ide Gakusui,1899,1982,
34263,Otto Dix,1891,1969,
20670,Tommaso Piroli,1750,1824,
105491,Turka,,,
2642,Dick Blau,1943,,
62053,Monogrammist A.B.,,,
113545,Augustus Hoppin,1828,1896,
40821,"John ""Warwick"" Smith",1749,1831,
17153,Merrimack Manufacturing Company,,,
31760,Ronald Adrian Krueck,1946,,
55071,Paul Landacre,1893,1963,
105390,Dorian Allworthy,,,
110891,Paul Goldsmith,1949,,
49402,Rosemary Beck,1923,,
65097,Antonio Maria Viani,1550,1635,"Italian painter and architect, also called Vianino. He was a pupil of Giulio Campi. Viani moved to Munich in 1586 to work at the court of William V, Duke of Bavaria (reg 1579-98), where he participated in the decoration of the Residenz (the Antiquarium and the Grottenhof) under the guidance of Friedrich Sustris. Called to Mantua in 1592, he became court painter to Duke Vincenzo I Gonzaga. His paintings are preserved in Mantua, in Sant'Andrea and in the Palazzo Ducale. As an architect, he partly reworked and decorated the Palazzo Ducale in Mantua (around 1600), built, on the design of Leon Battista Alberti, the transept of Sant'Andrea, as well as the choir and the crypt (1597-1600), built the Villa Ducale in Maderno, Lake Garda (1603), the church and convent of St. Ursula (1608). "
35689,Michael Mazur,1935,2009,
66711,Gabriele Caliari,1568,1596,
30171,Kota,,,
110038,O.H. Copeland,,,
51198,Pierre Brissaud,1885,,
29350,Fujimaki Yoshio,1911,1935,
35373,René Lalique,1860,1945,"French jeweller, glassmaker and designer. As a young student, he showed great artistic promise and his mother guided him toward jewellery making. From 1876 to 1878 he apprenticed with Louis Aucoc, a noted Parisian jeweller. Unable to further his training in France, he went to London to study at Sydenham College, which specialized in the graphic arts. On his return to Paris in 1880, he found employment as a jewellery designer creating models for firms like Cartier and Boucheron. By the 1890s, he had opened his workshop in Paris and become one of the most admired jewellers of the day. He rejected the current trend for diamonds in grand settings, instead used such gemstones as bloodstones, tourmalines, cornelians and chrysoberyls together with plique à jour enamelling and inexpensive metals for his creations. His jewellery, which was in the Art Nouveau style, included hair combs, collars, brooches, necklaces and buckles, and he also branched out into metalwork, producing gold boxes, inkwells and daggers. His favourite motifs included flowers and insects - poppies and anemones, and dragonflies and scarabs. His international reputation was established at the Exposition Universelle in 1887 in Paris and by securing such patrons as the actress Sarah Bernhardt (1844-1933). In 1898 Lalique established a glass workshop in Clairfontaine where he largely employed the cire perdue process. In 1907 he was commissioned by François Coty to design some labels for his perfume bottles; Lalique also designed and created perfume bottles for other perfumers. In 1910 he bought a glassworks in Combs-la-Ville and in 1919 another in Wingen-sur-Moder, Alsace. At the latter, he employed the press-moulding technique for mass-produced items including light fittings, vases, table lamps, clockcases, bowls, ashtrays, ceiling fittings, furniture and car mascots, all of which were designed in the Art Deco style. "
106416,John Marshall,,,
24098,Oli Sihvonen,1921,1991,
90491,August Lefebure,,,
13241,Julien et Moret,,,
116945,Hayakawa Shokosai V,,,
35723,Dean Jackson Meeker,1920,2002,
63143,Henri Edouard Navarre,1885,1971,
34831,Martin Hardie,1875,1952,
41931,Johannes Cornelis Haccou,1798,1839,
40623,Richard John Haas,1936,,
16043,Roger Malloch,1939,,
35236,Thomas Kelly,1795,1841,
55837,Jean Jules Antoine Lecomte du Noüy,1842,1923,
21625,Jean Baptiste Réveillon,1725,1811,
97211,Constance Faulk,1976,,
14091,Mark Klett,1952,,
64669,Glenn Brown,1966,,
117342,Nubian,,,
35666,Ikeda Masuo,1934,1997,
40766,Archie Rand,1949,,
47559,Eddie Squires,1940,1995,
116800,Amano Junji,,,
112843,Carlo Calcinotto,,,
41527,"Lorck, Melchior",1527,1588,"Danish draughtsman, engraver, woodcut designer, painter, architect, surveyor and author. Facts about his highly productive career, which ranged from Denmark to Turkey, come primarily from an autobiographical letter of 1 January 1563 to King Frederick II of Denmark to whom he owed allegiance by birth; also from inscribed works, his letters and mostly unpublished material in archives in Vienna, Hamburg, Antwerp and Copenhagen. From an early age, he exhibited considerable artistic abilities. King Christian III offered to finance Lorck's education abroad, on the condition that he later served as court artist. Lorck visited the chief artistic centres in Germany, the Netherlands and Italy, but when the money ran out, he did not return to his benefactor as he had promised. Instead he made his living at minor princely courts, until he was employed in Vienna in 1555 by Ferdinand I, the future Holy Roman Emperor. Ferdinand ordered Lorck to accompany a diplomatic mission to Constantinople (Istanbul), Turkey. The goal was to negotiate peace with the Ottoman Empire. Lorck's role was to record the Ottoman's way of life to improve Western knowledge of the culture of Turkey. When Lorck returned to Vienna in 1559, his sketches from the journey were worked up in 128 woodcuts in all, which are known today under the title of The Turkish Publication. This apparently restless artist never achieved a final completion of the work, however. He never realised the projected publication himself. Instead, Lorck returned to Denmark in 1580, where the new king, Frederik II, restored him to favour and gave him work. But just two years later, the aging Lorck travelled off again, leaving few traces of his later movements. His final works are, surprisingly enough, motifs from the Gold Coast in West Africa. The Turkish Publication was first printed in 1626. "
71191,Wedgwood Manufactory,,,
10178,Duncan Grant,1885,1978,
46718,School of Federico Barocci,1526,1612,
2456,Auguste-Rosalie Bisson,1826,1900,
34077,Walter Crane,1845,1915,"English painter, graphic artist, illustrator, and designer. He showed artistic inclinations as a boy and was encouraged to draw by his father, the portrait painter and miniaturist Thomas Crane (1808-1859). A series of illustrations to Tennyson's The Lady of Shalott was shown first to Ruskin, who praised the use of colour and then to the engraver William James Linton (1812-1898), to whom Crane was apprenticed in 1859. From 1859 to 1862 Crane learnt a technique of exact and economical draughtsmanship on woodblocks. He concentrated his output from 1864 onwards on book illustration. He joined the Art Worker's Guild in 1884 and became one of the leading figures of the Arts and Crafts Exhibitions Society in 1888. From 1894 onwards he worked for William Morris's Kelmscott Press. Crane's work is strongly influenced by the Pre-Raphaelites and also by Florentine Quattrocento art, which he studied intensively during his two journeys to Italy (in 1871 and 1888). He is famous for his illustrations for fairy tales which are reminiscences of Japanese colour prints. For the arts and crafts trade, he designed carpets, wallpaper, embroidery, and majolica tiles. He also made a major contribution to the stylistic development of Art Nouveau as a theoretician. "
20464,Ammi Phillips,1788,1865,
44375,Walter Paul Robinson,,,
58356,Jean Massard,1740,1822,
2006,Janice Bell,,,
111916,Ontwerpwerk & FLEX,,,
56061,Ruth Reeves,1892,1966,
112639,Monika Baer,1964,,
42188,Prof. Henslow,,,
26363,Felix Topoloski,1907,1989,
42022,Ozias Humphry,1742,1810,
13187,Richard Joseph,1939,,
112269,Knapp,,,
3494,Esther Bubley,1921,1998,
109075,W.H. Baker,,,
86729,Bálint Szombathy,1950,,
36363,Marc Riboud,1923,2016,
29995,Yaka,,,
36699,Henry Simon,1901,1995,
43799,Bohdan Holomicek,1943,,
101916,Niu Wen,1922,,
88737,Sara Ann Reno,,,
15053,Charles Lefèvre,,,
42921,Marsha Burns,1945,,
96729,Ott and Brewer,,,
13884,Dong Kingman,1911,2000,
115955,Joshi Radin,1977,,
33531,Ernst Barlach,1870,1938,
113182,S. Blocher,,,
1850,Don Francisco Bayeu y Subías,1734,1795,
46431,School of Donato di Niccolò Donatello,1386,1466,
10251,Paul Gregoire,,,
62181,Mirosław  Bałka,1958,,
78975,Victor A. Guidalevitch,1892,1962,
67679,School of  Giovanni da Udine,1487,1564,
107084,Santosh Kumar Das,,,
12779,Angela Bing Jansen,1929,,
67383,Circle of Bernardino Gatti,1495,1575,
36226,Sigmar Polke,1941,2010,
60446,John Wilson,1922,,
